Process,Orthogroup_ID,ration Ka/Ks,Selection,hit_desc,Pfam_desc,IPR_desc
Lipid_metabolism,OG0000221,1,neutre,Partial_AB-hydrolase_lipase_domain-containing_protein,"Serine aminopeptidase, S33|Partial alpha/beta-hydrolase lipase region","Lipase, eukaryotic|Alpha/Beta hydrolase fold"
Lipid_metabolism,OG0000221,1,neutre,Partial_AB-hydrolase_lipase_domain-containing_protein,"Serine aminopeptidase, S33|Partial alpha/beta-hydrolase lipase region","Lipase, eukaryotic|Alpha/Beta hydrolase fold"
Lipid_metabolism,OG0000221,"0,261055087",conserve,Partial_AB-hydrolase_lipase_domain-containing_protein,"Serine aminopeptidase, S33|Partial alpha/beta-hydrolase lipase region","Lipase, eukaryotic|Alpha/Beta hydrolase fold"
Lipid_metabolism,OG0000221,"0,2579551899",conserve,Partial_AB-hydrolase_lipase_domain-containing_protein,"Serine aminopeptidase, S33|Partial alpha/beta-hydrolase lipase region","Lipase, eukaryotic|Alpha/Beta hydrolase fold"
Lipid_metabolism,OG0000221,"0,2527671873",conserve,Partial_AB-hydrolase_lipase_domain-containing_protein,"Serine aminopeptidase, S33|Partial alpha/beta-hydrolase lipase region","Lipase, eukaryotic|Alpha/Beta hydrolase fold"
Lipid_metabolism,OG0000221,"0,2367366053",conserve,Partial_AB-hydrolase_lipase_domain-containing_protein,"Serine aminopeptidase, S33|Partial alpha/beta-hydrolase lipase region","Lipase, eukaryotic|Alpha/Beta hydrolase fold"
Lipid_metabolism,OG0000221,"0,2163720528",conserve,Partial_AB-hydrolase_lipase_domain-containing_protein,"Serine aminopeptidase, S33|Partial alpha/beta-hydrolase lipase region","Lipase, eukaryotic|Alpha/Beta hydrolase fold"
Lipid_metabolism,OG0000221,"0,2126104101",conserve,Partial_AB-hydrolase_lipase_domain-containing_protein,"Serine aminopeptidase, S33|Partial alpha/beta-hydrolase lipase region","Lipase, eukaryotic|Alpha/Beta hydrolase fold"
Lipid_metabolism,OG0000248,"2,032398797",positive,Putative_proactivator_polypeptide,"Saposin-like type B, region 1",Saposin B type domain|Saposin-like
Lipid_metabolism,OG0000248,1,neutre,Putative_proactivator_polypeptide,"Saposin-like type B, region 1",Saposin B type domain|Saposin-like
Lipid_metabolism,OG0000248,1,neutre,Putative_proactivator_polypeptide,"Saposin-like type B, region 1",Saposin B type domain|Saposin-like
Lipid_metabolism,OG0000248,1,neutre,Putative_proactivator_polypeptide,"Saposin-like type B, region 1",Saposin B type domain|Saposin-like
Lipid_metabolism,OG0000248,1,neutre,Putative_proactivator_polypeptide,"Saposin-like type B, region 1",Saposin B type domain|Saposin-like
Lipid_metabolism,OG0000248,1,neutre,Putative_proactivator_polypeptide,"Saposin-like type B, region 1",Saposin B type domain|Saposin-like
Lipid_metabolism,OG0000248,1,neutre,Putative_proactivator_polypeptide,"Saposin-like type B, region 1",Saposin B type domain|Saposin-like
Lipid_metabolism,OG0000248,1,neutre,Putative_proactivator_polypeptide,"Saposin-like type B, region 1",Saposin B type domain|Saposin-like
Lipid_metabolism,OG0000248,1,neutre,Putative_proactivator_polypeptide,"Saposin-like type B, region 1",Saposin B type domain|Saposin-like
Lipid_metabolism,OG0000248,1,neutre,Putative_proactivator_polypeptide,"Saposin-like type B, region 1",Saposin B type domain|Saposin-like
Lipid_metabolism,OG0000248,"0,7940901086",conserve,Putative_proactivator_polypeptide,"Saposin-like type B, region 1",Saposin B type domain|Saposin-like
Lipid_metabolism,OG0000248,"0,2093202592",conserve,Putative_proactivator_polypeptide,"Saposin-like type B, region 1",Saposin B type domain|Saposin-like
Lipid_metabolism,OG0000248,"0,1930242055",conserve,Putative_proactivator_polypeptide,"Saposin-like type B, region 1",Saposin B type domain|Saposin-like
Lipid_metabolism,OG0000248,"0,1654765672",conserve,Putative_proactivator_polypeptide,"Saposin-like type B, region 1",Saposin B type domain|Saposin-like
Lipid_metabolism,OG0000248,"0,1628357314",conserve,Putative_proactivator_polypeptide,"Saposin-like type B, region 1",Saposin B type domain|Saposin-like
Lipid_metabolism,OG0000328,1,neutre,Elongation_of_very_long_chain_fatty_acids_protein_(Fragment),GNS1/SUR4 family,ELO family
Lipid_metabolism,OG0000328,1,neutre,Elongation_of_very_long_chain_fatty_acids_protein_(Fragment),GNS1/SUR4 family,ELO family
Lipid_metabolism,OG0000328,1,neutre,Elongation_of_very_long_chain_fatty_acids_protein_(Fragment),GNS1/SUR4 family,ELO family
Lipid_metabolism,OG0000384,1,neutre,Adipose_triglyceride_lipase_(Fragment),-,Patatin-like phospholipase domain|Acyl transferase/acyl hydrolase/lysophospholipase|Patatin-like phospholipase domain-containing protein
Lipid_metabolism,OG0000384,"0,4053617066",conserve,Adipose_triglyceride_lipase_(Fragment),-,Patatin-like phospholipase domain|Acyl transferase/acyl hydrolase/lysophospholipase|Patatin-like phospholipase domain-containing protein
Lipid_metabolism,OG0000384,"0,224923979",conserve,Adipose_triglyceride_lipase_(Fragment),-,Patatin-like phospholipase domain|Acyl transferase/acyl hydrolase/lysophospholipase|Patatin-like phospholipase domain-containing protein
Lipid_metabolism,OG0000886,1,neutre,Monoacylglycerol_lipase_ABHD12,Alpha/beta hydrolase family,Alpha/Beta hydrolase fold
Lipid_metabolism,OG0000886,1,neutre,Monoacylglycerol_lipase_ABHD12,Alpha/beta hydrolase family,Alpha/Beta hydrolase fold
Lipid_metabolism,OG0000886,1,neutre,Monoacylglycerol_lipase_ABHD12,Alpha/beta hydrolase family,Alpha/Beta hydrolase fold
Lipid_metabolism,OG0000886,1,neutre,Monoacylglycerol_lipase_ABHD12,Alpha/beta hydrolase family,Alpha/Beta hydrolase fold
Lipid_metabolism,OG0000886,1,neutre,Monoacylglycerol_lipase_ABHD12,Alpha/beta hydrolase family,Alpha/Beta hydrolase fold
Lipid_metabolism,OG0000886,1,neutre,Monoacylglycerol_lipase_ABHD12,Alpha/beta hydrolase family,Alpha/Beta hydrolase fold
Lipid_metabolism,OG0002008,1,neutre,Elongation_of_very_long_chain_fatty_acids_protein,GNS1/SUR4 family,"ELO family|ELO family, conserved site"
NucAcid_metabolism,OG0000855,"0,2252535069",conserve,Cytosolic_purine_5'-nucleotidase,5' nucleotidase family,"HAD-superfamily hydrolase, subfamily IG, 5'-nucleotidase|Purine 5'-nucleotidase|HAD superfamily|HAD-like superfamily"
NucAcid_metabolism,OG0001124,1,neutre,Deoxynucleoside_triphosphate_triphosphohydrolase_SAMHD1_(Fragment),HD domain,HD/PDEase domain
NucAcid_metabolism,OG0001362,1,neutre,Purine_nucleoside_phosphorylase_(Fragment),Phosphorylase superfamily,"Purine nucleoside phosphorylase|Purine nucleoside phosphorylase I, inosine/guanosine-specific|Purine phosphorylase, family 2, conserved site|Nucleoside phosphorylase superfamily"
NucAcid_metabolism,OG0001362,1,neutre,Purine_nucleoside_phosphorylase_(Fragment),Phosphorylase superfamily,"Purine nucleoside phosphorylase|Purine nucleoside phosphorylase I, inosine/guanosine-specific|Purine phosphorylase, family 2, conserved site|Nucleoside phosphorylase superfamily"
NucAcid_metabolism,OG0001362,"0,288578946",conserve,Purine_nucleoside_phosphorylase_(Fragment),Phosphorylase superfamily,"Purine nucleoside phosphorylase|Purine nucleoside phosphorylase I, inosine/guanosine-specific|Purine phosphorylase, family 2, conserved site|Nucleoside phosphorylase superfamily"
NucAcid_metabolism,OG0002025,1,neutre,Adenosine_kinase,pfkB family carbohydrate kinase,"Adenosine kinase|Carbohydrate/purine kinase, PfkB, conserved site|Ribokinase-like"
OS_response,OG0000023,1,neutre,CYP3039-3041A1-like_protein_2,Cytochrome P450,"Cytochrome P450|Cytochrome P450, E-class, group I|Cytochrome P450, conserved site|Cytochrome P450 superfamily"
OS_response,OG0000023,1,neutre,CYP3039-3041A1-like_protein_2,Cytochrome P450,"Cytochrome P450|Cytochrome P450, E-class, group I|Cytochrome P450, conserved site|Cytochrome P450 superfamily"
OS_response,OG0000023,1,neutre,CYP3039-3041A1-like_protein_2,Cytochrome P450,"Cytochrome P450|Cytochrome P450, E-class, group I|Cytochrome P450, conserved site|Cytochrome P450 superfamily"
OS_response,OG0000023,1,neutre,CYP3039-3041A1-like_protein_2,Cytochrome P450,"Cytochrome P450|Cytochrome P450, E-class, group I|Cytochrome P450, conserved site|Cytochrome P450 superfamily"
OS_response,OG0000023,"0,432679092",conserve,CYP3039-3041A1-like_protein_2,Cytochrome P450,"Cytochrome P450|Cytochrome P450, E-class, group I|Cytochrome P450, conserved site|Cytochrome P450 superfamily"
OS_response,OG0000023,"0,2700776352",conserve,CYP3039-3041A1-like_protein_2,Cytochrome P450,"Cytochrome P450|Cytochrome P450, E-class, group I|Cytochrome P450, conserved site|Cytochrome P450 superfamily"
OS_response,OG0000119,1,neutre,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,1,neutre,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,1,neutre,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,1,neutre,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,1,neutre,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,1,neutre,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,1,neutre,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,1,neutre,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,1,neutre,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,1,neutre,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,1,neutre,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,1,neutre,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,1,neutre,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,1,neutre,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,1,neutre,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,1,neutre,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,1,neutre,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,1,neutre,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,1,neutre,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,1,neutre,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,1,neutre,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,1,neutre,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,1,neutre,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,1,neutre,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,1,neutre,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,"0,3347761941",conserve,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,"0,2962367716",conserve,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,"0,2869425981",conserve,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,"0,2368480502",conserve,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,"0,2147465833",conserve,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,"0,2100657372",conserve,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,"0,2078646708",conserve,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,"0,1770435315",conserve,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,"0,1714326372",conserve,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,"0,1641455519",conserve,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000119,"0,0960668265",conserve,GSTsigma3c,"Glutathione S-transferase, N-terminal domain|Glutathione S-transferase, C-terminal domain","Glutathione S-transferase, N-terminal|Glutathione S-transferase, C-terminal-like|Thioredoxin-like superfamily|Glutathione S-transferase, C-terminal domain superfamily"
OS_response,OG0000211,1,neutre,Sulfotransferase_domain-containing_protein,Sulfotransferase domain,P-loop containing nucleoside triphosphate hydrolase
OS_response,OG0000211,1,neutre,Sulfotransferase_domain-containing_protein,Sulfotransferase domain,P-loop containing nucleoside triphosphate hydrolase
OS_response,OG0000211,1,neutre,Sulfotransferase_domain-containing_protein,Sulfotransferase domain,P-loop containing nucleoside triphosphate hydrolase
OS_response,OG0000211,1,neutre,Sulfotransferase_domain-containing_protein,Sulfotransferase domain,P-loop containing nucleoside triphosphate hydrolase
OS_response,OG0000211,1,neutre,Sulfotransferase_domain-containing_protein,Sulfotransferase domain,P-loop containing nucleoside triphosphate hydrolase
OS_response,OG0000211,1,neutre,Sulfotransferase_domain-containing_protein,Sulfotransferase domain,P-loop containing nucleoside triphosphate hydrolase
OS_response,OG0000211,1,neutre,Sulfotransferase_domain-containing_protein,Sulfotransferase domain,P-loop containing nucleoside triphosphate hydrolase
OS_response,OG0000211,1,neutre,Sulfotransferase_domain-containing_protein,Sulfotransferase domain,P-loop containing nucleoside triphosphate hydrolase
OS_response,OG0000211,1,neutre,Sulfotransferase_domain-containing_protein,Sulfotransferase domain,P-loop containing nucleoside triphosphate hydrolase
OS_response,OG0000211,1,neutre,Sulfotransferase_domain-containing_protein,Sulfotransferase domain,P-loop containing nucleoside triphosphate hydrolase
OS_response,OG0000211,1,neutre,Sulfotransferase_domain-containing_protein,Sulfotransferase domain,P-loop containing nucleoside triphosphate hydrolase
OS_response,OG0000211,"0,3114658287",conserve,Sulfotransferase_domain-containing_protein,Sulfotransferase domain,P-loop containing nucleoside triphosphate hydrolase
OS_response,OG0000211,"0,2550705766",conserve,Sulfotransferase_domain-containing_protein,Sulfotransferase domain,P-loop containing nucleoside triphosphate hydrolase
OS_response,OG0000211,"0,247768629",conserve,Sulfotransferase_domain-containing_protein,Sulfotransferase domain,P-loop containing nucleoside triphosphate hydrolase
OS_response,OG0000211,"0,232514439",conserve,Sulfotransferase_domain-containing_protein,Sulfotransferase domain,P-loop containing nucleoside triphosphate hydrolase
OS_response,OG0000229,1,neutre,Uncharacterized_protein,short chain dehydrogenase,Short-chain dehydrogenase/reductase SDR|NAD(P)-binding domain superfamily
OS_response,OG0000229,1,neutre,Uncharacterized_protein,short chain dehydrogenase,Short-chain dehydrogenase/reductase SDR|NAD(P)-binding domain superfamily
OS_response,OG0000229,1,neutre,Uncharacterized_protein,short chain dehydrogenase,Short-chain dehydrogenase/reductase SDR|NAD(P)-binding domain superfamily
OS_response,OG0000229,1,neutre,Uncharacterized_protein,short chain dehydrogenase,Short-chain dehydrogenase/reductase SDR|NAD(P)-binding domain superfamily
OS_response,OG0000229,1,neutre,Uncharacterized_protein,short chain dehydrogenase,Short-chain dehydrogenase/reductase SDR|NAD(P)-binding domain superfamily
OS_response,OG0000229,"0,2477674579",conserve,Uncharacterized_protein,short chain dehydrogenase,Short-chain dehydrogenase/reductase SDR|NAD(P)-binding domain superfamily
OS_response,OG0000229,"0,2286063977",conserve,Uncharacterized_protein,short chain dehydrogenase,Short-chain dehydrogenase/reductase SDR|NAD(P)-binding domain superfamily
OS_response,OG0000229,"0,2225607845",conserve,Uncharacterized_protein,short chain dehydrogenase,Short-chain dehydrogenase/reductase SDR|NAD(P)-binding domain superfamily
OS_response,OG0000229,"0,2129895263",conserve,Uncharacterized_protein,short chain dehydrogenase,Short-chain dehydrogenase/reductase SDR|NAD(P)-binding domain superfamily
OS_response,OG0000229,"0,1937832483",conserve,Uncharacterized_protein,short chain dehydrogenase,Short-chain dehydrogenase/reductase SDR|NAD(P)-binding domain superfamily
OS_response,OG0000234,1,neutre,Heat_shock_protein_83,"Hsp90 protein|Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase","Heat shock protein Hsp90 family|Histidine kinase/HSP90-like ATPase|Heat shock protein Hsp90, conserved site|Ribosomal protein uS5 domain 2-type superfamily|Heat shock protein Hsp90, N-terminal|Histidine kinase/HSP90-like ATPase superfamily|HSP90, C-terminal domain"
OS_response,OG0000292,1,neutre,J_domain-containing_protein,DnaJ domain,"DnaJ domain|DnaJ domain, conserved site|Chaperone J-domain superfamily"
OS_response,OG0000292,1,neutre,J_domain-containing_protein,DnaJ domain,"DnaJ domain|DnaJ domain, conserved site|Chaperone J-domain superfamily"
OS_response,OG0000292,1,neutre,J_domain-containing_protein,DnaJ domain,"DnaJ domain|DnaJ domain, conserved site|Chaperone J-domain superfamily"
OS_response,OG0000292,1,neutre,J_domain-containing_protein,DnaJ domain,"DnaJ domain|DnaJ domain, conserved site|Chaperone J-domain superfamily"
OS_response,OG0000292,1,neutre,J_domain-containing_protein,DnaJ domain,"DnaJ domain|DnaJ domain, conserved site|Chaperone J-domain superfamily"
OS_response,OG0000292,"0,1806681011",conserve,J_domain-containing_protein,DnaJ domain,"DnaJ domain|DnaJ domain, conserved site|Chaperone J-domain superfamily"
OS_response,OG0000530,1,neutre,mRNA_decay_activator_protein_ZFP36,Zinc finger C-x8-C-x5-C-x3-H type (and similar)|Zinc finger C-x8-C-x5-C-x3-H type (and similar),"Zinc finger, CCCH-type|Zinc finger, CCCH-type superfamily|RNA-binding protein ZFP36-like"
OS_response,OG0000530,1,neutre,mRNA_decay_activator_protein_ZFP36,Zinc finger C-x8-C-x5-C-x3-H type (and similar)|Zinc finger C-x8-C-x5-C-x3-H type (and similar),"Zinc finger, CCCH-type|Zinc finger, CCCH-type superfamily|RNA-binding protein ZFP36-like"
OS_response,OG0000530,1,neutre,mRNA_decay_activator_protein_ZFP36,Zinc finger C-x8-C-x5-C-x3-H type (and similar)|Zinc finger C-x8-C-x5-C-x3-H type (and similar),"Zinc finger, CCCH-type|Zinc finger, CCCH-type superfamily|RNA-binding protein ZFP36-like"
OS_response,OG0000530,1,neutre,mRNA_decay_activator_protein_ZFP36,Zinc finger C-x8-C-x5-C-x3-H type (and similar)|Zinc finger C-x8-C-x5-C-x3-H type (and similar),"Zinc finger, CCCH-type|Zinc finger, CCCH-type superfamily|RNA-binding protein ZFP36-like"
OS_response,OG0000530,1,neutre,mRNA_decay_activator_protein_ZFP36,Zinc finger C-x8-C-x5-C-x3-H type (and similar)|Zinc finger C-x8-C-x5-C-x3-H type (and similar),"Zinc finger, CCCH-type|Zinc finger, CCCH-type superfamily|RNA-binding protein ZFP36-like"
OS_response,OG0000530,1,neutre,mRNA_decay_activator_protein_ZFP36,Zinc finger C-x8-C-x5-C-x3-H type (and similar)|Zinc finger C-x8-C-x5-C-x3-H type (and similar),"Zinc finger, CCCH-type|Zinc finger, CCCH-type superfamily|RNA-binding protein ZFP36-like"
OS_response,OG0000530,1,neutre,mRNA_decay_activator_protein_ZFP36,Zinc finger C-x8-C-x5-C-x3-H type (and similar)|Zinc finger C-x8-C-x5-C-x3-H type (and similar),"Zinc finger, CCCH-type|Zinc finger, CCCH-type superfamily|RNA-binding protein ZFP36-like"
OS_response,OG0000530,1,neutre,mRNA_decay_activator_protein_ZFP36,Zinc finger C-x8-C-x5-C-x3-H type (and similar)|Zinc finger C-x8-C-x5-C-x3-H type (and similar),"Zinc finger, CCCH-type|Zinc finger, CCCH-type superfamily|RNA-binding protein ZFP36-like"
OS_response,OG0000530,1,neutre,mRNA_decay_activator_protein_ZFP36,Zinc finger C-x8-C-x5-C-x3-H type (and similar)|Zinc finger C-x8-C-x5-C-x3-H type (and similar),"Zinc finger, CCCH-type|Zinc finger, CCCH-type superfamily|RNA-binding protein ZFP36-like"
OS_response,OG0000530,1,neutre,mRNA_decay_activator_protein_ZFP36,Zinc finger C-x8-C-x5-C-x3-H type (and similar)|Zinc finger C-x8-C-x5-C-x3-H type (and similar),"Zinc finger, CCCH-type|Zinc finger, CCCH-type superfamily|RNA-binding protein ZFP36-like"
OS_response,OG0000530,"0,6439709224",conserve,mRNA_decay_activator_protein_ZFP36,Zinc finger C-x8-C-x5-C-x3-H type (and similar)|Zinc finger C-x8-C-x5-C-x3-H type (and similar),"Zinc finger, CCCH-type|Zinc finger, CCCH-type superfamily|RNA-binding protein ZFP36-like"
OS_response,OG0000530,"0,4170643828",conserve,mRNA_decay_activator_protein_ZFP36,Zinc finger C-x8-C-x5-C-x3-H type (and similar)|Zinc finger C-x8-C-x5-C-x3-H type (and similar),"Zinc finger, CCCH-type|Zinc finger, CCCH-type superfamily|RNA-binding protein ZFP36-like"
OS_response,OG0000530,"0,3147840534",conserve,mRNA_decay_activator_protein_ZFP36,Zinc finger C-x8-C-x5-C-x3-H type (and similar)|Zinc finger C-x8-C-x5-C-x3-H type (and similar),"Zinc finger, CCCH-type|Zinc finger, CCCH-type superfamily|RNA-binding protein ZFP36-like"
OS_response,OG0000530,"0,309762839",conserve,mRNA_decay_activator_protein_ZFP36,Zinc finger C-x8-C-x5-C-x3-H type (and similar)|Zinc finger C-x8-C-x5-C-x3-H type (and similar),"Zinc finger, CCCH-type|Zinc finger, CCCH-type superfamily|RNA-binding protein ZFP36-like"
